,CustomerID,count,min,max,mean,sum,categ_0,categ_1,categ_2,categ_3,categ_4,LastPurchase,FirstPurchase,cluster
0,12347.0,5,382.52,711.79,558.1719999999999,2790.8599999999997,10.442659251986845,36.51992575765177,29.836681166378824,14.524555155041819,8.676178668940757,59,297,1
1,12348.0,4,227.43999999999997,892.8000000000001,449.31,1797.24,38.01606908370612,20.030713761100355,41.95321715519352,0.0,0.0,5,288,0
2,12350.0,1,334.40000000000003,334.40000000000003,334.40000000000003,334.40000000000003,11.692583732057413,11.961722488038276,48.444976076555015,27.900717703349283,0.0,240,240,0
3,12352.0,6,144.35,840.3,345.66333333333324,2073.9799999999996,0.4918080212923944,68.9447342790191,12.892120464035333,3.3703314400331736,14.301005795620018,2,226,4
4,12353.0,1,89.0,89.0,89.0,89.0,0.0,44.7191011235955,13.03370786516854,19.887640449438205,22.35955056179775,134,134,4
5,12354.0,1,1079.4,1079.4,1079.4,1079.4,14.950898647396702,26.811191402631085,31.176579581248838,10.825458588104503,16.23587178061886,162,162,3
6,12355.0,1,459.4,459.4,459.4,459.4,0.0,35.154549412276886,53.28689595124075,11.558554636482372,0.0,144,144,0
7,12356.0,2,481.46,2271.6200000000003,1376.5400000000002,2753.0800000000004,14.447455213796909,30.57666322809362,28.656995074607345,12.85469365220044,13.464192831301666,175,255,3
8,12358.0,1,484.85999999999996,484.85999999999996,484.85999999999996,484.85999999999996,0.0,19.59328465948934,10.469001361217671,3.650538299715383,66.28717567957763,80,80,2
9,12359.0,3,547.5,1803.1100000000006,1153.3100000000002,3459.9300000000003,4.227831198897088,48.43161566852508,9.67360611341848,11.413525707167485,26.253421311991854,119,261,3
10,12360.0,2,534.7000000000002,1083.58,809.1400000000001,1618.2800000000002,10.153990656746666,45.07872556047161,20.36112415651185,24.406159626269865,0.0,42,130,3
11,12361.0,1,189.89999999999998,189.89999999999998,189.89999999999998,189.89999999999998,0.0,7.898894154818327,73.45971563981043,18.641390205371252,0.0,217,217,0
12,12362.0,5,303.76000000000005,829.9900000000001,510.9080000000001,2554.5400000000004,5.787343318170786,31.712167356940967,35.64633945837606,20.277623368590824,6.576526497921345,2,225,1
13,12363.0,2,252.90000000000003,299.1,276.0,552.0,17.934782608695652,5.380434782608696,37.5,30.543478260869573,8.641304347826088,39,172,1
14,12364.0,2,79.8,623.92,351.85999999999996,703.7199999999999,36.7930426874325,16.561984880350142,42.0337634286364,4.611209003580971,0.0,8,42,0
15,12365.0,2,320.69,320.69,320.69,641.38,0.785805606660638,59.70563472512394,22.950512956437684,16.55804671177773,0.0,221,221,4
16,12370.0,3,277.2,1587.07,934.2200000000001,2802.6600000000003,16.139667316049746,22.71413585665046,28.218549520812374,24.79787059436392,8.129776712123482,204,290,1
17,12372.0,3,383.12,515.7,432.68,1298.04,11.112138300822778,16.386243875381343,46.57021355274106,19.80678561523528,6.1246186558195435,1,226,0
18,12373.0,1,364.6,364.6,364.6,364.6,13.98793198025233,15.825562260010969,23.53263850795392,46.65386725178278,0.0,241,241,7
19,12375.0,1,230.30000000000004,230.30000000000004,230.30000000000004,230.30000000000004,11.072514112027788,38.99261832392531,0.0,36.126791141988704,13.808076422058182,28,28,4
20,12377.0,2,626.6,1001.5199999999996,814.0599999999998,1628.1199999999997,12.279193179863896,34.008549738348535,27.657666511067987,19.402746726285535,6.651843844434073,245,284,3
21,12378.0,1,4008.6200000000013,4008.6200000000013,4008.6200000000013,4008.6200000000013,15.080002594409049,20.06051958030444,29.98687827731238,22.231091996747004,12.641507551227102,59,59,6
22,12379.0,2,392.40000000000003,457.88999999999993,425.145,850.29,9.749614837290808,20.722341789271894,32.46539415963966,28.10100083500923,8.961648378788412,11,100,1
23,12380.0,2,607.5500000000001,626.0100000000001,616.7800000000001,1233.5600000000002,7.052757871526313,19.399137455818927,22.32562664159019,44.60747754466746,6.615000486397095,8,115,7
24,12381.0,1,1227.3899999999999,1227.3899999999999,1227.3899999999999,1227.3899999999999,8.455340193418555,33.363478600933696,23.60292979411597,22.14536536879069,12.432886042741103,49,49,3
25,12383.0,5,99.45,639.9099999999999,367.86199999999997,1839.31,25.780319793835734,28.505254687899267,29.200080464956972,8.106300732339847,8.40804432096819,114,282,1
26,12384.0,1,273.58,273.58,273.58,273.58,1.8203085020834855,51.11850281453323,9.320856787776885,12.939542364207913,24.800789531398493,51,51,4
27,12386.0,2,143.0,258.90000000000003,200.95000000000002,401.90000000000003,27.668574272207014,0.0,43.44364269718835,4.404080617068923,24.483702413535706,267,296,0
28,12388.0,5,124.05000000000001,902.0900000000001,498.85200000000003,2494.26,13.591205407615886,34.18889770914018,20.75966418897789,22.33728640959643,9.1229462846696,5,256,1
29,12390.0,1,549.8399999999999,549.8399999999999,549.8399999999999,549.8399999999999,21.104321257092977,37.7200640186236,19.314709733740727,11.02138804015714,10.839516950385567,9,9,1
30,12393.0,4,177.00000000000003,521.5,395.65000000000003,1582.6000000000001,2.9571591052698087,28.4184253759636,49.431315556678875,18.254770630607858,0.9383293314798433,2,262,0
31,12394.0,1,381.08,381.08,381.08,381.08,3.56880445050908,25.296525663902596,61.26797522829853,4.644694027500789,5.2220006297890205,147,147,0
32,12395.0,8,149.97000000000003,346.1,235.22125000000003,1881.7700000000002,39.19820169308683,30.577594498796344,10.846171423712777,16.630619044835445,2.747413339568597,42,301,8
33,12397.0,1,1214.81,1214.81,1214.81,1214.81,13.338711403429349,36.93993299363687,30.97603740502629,11.542545747894735,7.202772450012759,65,65,3
34,12399.0,4,130.07999999999998,480.9,277.1625,1108.65,45.95138231182068,10.783385198214045,36.476796103368955,6.7884363865963095,0.0,49,191,8
35,12401.0,1,84.3,84.3,84.3,84.3,0.0,78.82562277580072,0.0,0.0,21.17437722419929,233,233,4
36,12402.0,1,225.6,225.6,225.6,225.6,0.0,13.297872340425531,28.590425531914892,58.11170212765958,0.0,253,253,7
37,12405.0,1,1710.3900000000006,1710.3900000000006,1710.3900000000006,1710.3900000000006,12.495395786925782,36.58229994328778,9.118388203859935,20.732698390425572,21.071217675500904,78,78,3
38,12406.0,1,1486.7,1486.7,1486.7,1486.7,5.440236765991793,32.02058249815027,31.6896482141656,26.309275576780795,4.540256944911549,113,113,3
39,12407.0,4,192.34,719.0600000000001,351.84,1407.36,24.650409276944067,20.581087994542973,35.14878922237381,8.044849931787176,11.57486357435198,64,194,1
40,12408.0,4,56.900000000000006,751.4900000000001,525.8,2103.2,11.340813997717763,26.889977177634083,22.0663750475466,35.57864206922785,4.124191707873718,28,190,1
41,12409.0,2,4860.640000000001,6196.289999999999,5528.465,11056.93,9.711375580744383,37.42440261446893,21.171699558557393,17.54212064289093,14.15040160333836,8,112,6
42,12410.0,2,68.0,613.0799999999999,340.53999999999996,681.0799999999999,1.4800023492100782,32.16949550713573,28.102425559405653,5.197627297821109,33.050449286427444,238,238,2
43,12412.0,3,336.14,514.5,408.96000000000004,1226.88,16.285211267605636,30.976949660928533,28.18531559728743,23.097613458528947,1.4549100156494523,4,99,1
44,12413.0,2,84.65,415.3,249.97500000000002,499.95000000000005,14.68146814681468,14.931493149314932,3.96039603960396,29.57295729572957,36.853685368536844,166,267,2
45,12414.0,3,153.76,242.8,187.47000000000003,562.4100000000001,12.012588680855602,42.460126953645904,27.844455112818046,8.961433829412705,8.721395423267722,147,240,4
46,12415.0,13,61.199999999999996,22775.930000000008,7754.733076923077,100811.53,13.586025328650402,32.847958958662765,28.7707368393278,15.955496360386553,8.839782512972475,29,267,5
47,12417.0,7,259.39,562.69,395.1671428571429,2766.17,11.197431828123362,47.42839377189399,14.042520886279586,8.151704342104788,19.179949171598274,36,287,4
48,12418.0,1,668.5799999999997,668.5799999999997,668.5799999999997,668.5799999999997,16.988243740464874,23.377905411469097,9.692183433545727,4.494600496574832,45.44706691794552,42,42,2
49,12421.0,3,157.45000000000002,239.35000000000005,209.52,628.5600000000001,18.321242204403713,33.01196385388825,26.210703830978744,13.936617029400535,8.519473081328751,44,249,1
50,12422.0,3,147.7,417.36,267.8533333333333,803.56,7.105878839165712,26.936383095226248,30.129672955348695,35.82806511025935,0.0,25,254,1
51,12423.0,7,84.92,347.35,234.35285714285718,1640.4700000000003,19.75409486305753,20.67090528933781,24.20038159795668,31.098404725475014,4.276213524172951,30,283,1
52,12424.0,2,294.64000000000004,1466.3200000000002,880.4800000000001,1760.9600000000003,1.1312011630019987,36.39492095220788,20.388878793385423,40.05769580228964,2.027303289115028,92,92,1
53,12425.0,1,777.1999999999999,777.1999999999999,777.1999999999999,777.1999999999999,9.693772516726712,16.019042717447245,53.13432835820896,18.965517241379317,2.187339166237777,8,8,0
54,12426.0,1,582.7299999999999,582.7299999999999,582.7299999999999,582.7299999999999,2.179396976301203,24.376640982959525,37.543974053163566,22.137181885264194,13.762806102311536,124,124,1
55,12427.0,1,246.55,246.55,246.55,246.55,0.0,21.90225106469276,24.09247617116203,21.598053133238693,32.40721963090651,301,301,2
56,12428.0,8,373.72,2462.4199999999996,933.6074999999998,7468.859999999999,11.750521498595505,44.201926398406194,13.45171820063571,13.766625696558782,16.829208205803834,50,213,3
57,12429.0,3,437.97999999999996,1281.5000000000002,948.2933333333334,2844.88,5.56367931160541,55.267709007058286,7.899102949860802,16.815472005849106,14.454036725626388,102,295,4
58,12431.0,11,118.8,640.1,430.5463636363636,4736.009999999999,4.4252440345354005,18.408956062170482,36.35401952276283,12.85153536415675,27.960245016374547,49,303,1
59,12432.0,3,454.6,2862.0600000000004,1338.8866666666668,4016.6600000000003,10.725329004695444,35.082630842540816,14.472223190411931,11.172466676293238,28.547350286058563,100,102,3
60,12433.0,3,1867.9800000000002,2608.1100000000006,2131.743333333334,6395.230000000001,23.01809317256767,17.63814593063892,30.117446909649846,18.988214653734108,10.23809933340943,21,303,3
61,12434.0,2,273.05,519.8899999999999,396.4699999999999,792.9399999999998,17.655812545715946,19.82495522990391,16.054178121926,7.067369536156584,39.39768456629758,14,190,2
62,12435.0,2,3850.9,3978.9899999999993,3914.9449999999997,7829.889999999999,0.0,24.571226415696774,9.428484946787249,15.330994432871984,50.66929420464401,9,197,6
63,12436.0,1,509.01000000000005,509.01000000000005,509.01000000000005,509.01000000000005,12.966346437201626,45.863539026738174,0.0,21.897408695310506,19.27270584074969,29,29,4
64,12437.0,12,65.1,501.64000000000004,248.27166666666665,2979.2599999999998,27.65116169787129,33.37070279196847,23.074857514953376,11.4290125735921,4.474265421614764,8,261,1
65,12438.0,1,890.0699999999998,890.0699999999998,890.0699999999998,890.0699999999998,15.497657487613337,26.96417135730898,32.24465491478199,15.457211230577371,9.83630500971834,70,70,3
66,12441.0,1,173.55,173.55,173.55,173.55,18.150388936905788,32.4114088159032,8.64304235090752,40.795159896283494,0.0,296,296,1
67,12444.0,3,562.54,1870.1999999999998,1063.2699999999998,3189.8099999999995,1.2790730482379828,47.791247754568474,15.954555286992017,11.069311338292879,23.905812571908676,15,101,3
68,12447.0,1,476.49,476.49,476.49,476.49,1.4271023526202018,22.949065038091042,36.31555751432349,28.458099855191083,10.850175239774181,173,173,1
69,12449.0,3,777.95,1087.6999999999998,908.1933333333333,2724.58,4.675950054687327,35.03108736025369,18.72875819392347,19.316738726702834,22.247465664432685,21,117,3
70,12450.0,2,96.0,101.88,98.94,197.88,10.18799272286234,0.0,56.85263796240145,32.9593693147362,0.0,86,103,0
71,12451.0,2,2388.31,2817.5099999999998,2602.91,5205.82,22.759911022663097,10.688998082914893,37.204129224598624,22.411454871662876,6.935506798160519,148,254,6
72,12453.0,1,707.0899999999999,707.0899999999999,707.0899999999999,707.0899999999999,13.237353095079838,19.325686970541238,42.96482767398775,15.604802783238345,8.86732947715284,64,64,3
73,12455.0,6,15.0,1683.8999999999996,411.14333333333326,2466.8599999999997,39.57095254696254,15.789303000575632,27.38704263719871,12.886827789173283,4.365874026089847,3,226,8
74,12456.0,2,940.1700000000001,1298.08,1119.125,2238.25,11.89590081536915,41.40064782754385,23.701105774600688,8.805986820060316,14.196358762426003,61,184,3
75,12457.0,6,40.0,728.8299999999999,319.62999999999994,1917.7799999999997,3.3288489816350157,42.72909301379721,26.340351865177446,12.941526139598913,14.660179999791426,11,169,4
76,12458.0,2,441.91999999999996,505.4800000000001,473.70000000000005,947.4000000000001,9.056364787840405,27.20075997466751,46.35845471817606,12.001266624445853,5.383153894870171,1,214,0
77,12461.0,2,200.0,626.8800000000001,413.44000000000005,826.8800000000001,4.09249226006192,41.783571981424146,19.124903250773993,4.281153250773994,30.71787925696594,24,84,4
78,12462.0,1,741.31,741.31,741.31,741.31,6.23221054619525,41.78413888926361,27.27064251123012,8.75477195775047,15.958236095560563,233,233,3
79,12463.0,3,291.98,337.8400000000001,314.7966666666667,944.3900000000001,12.196232488696404,17.079808130115737,44.22219633837715,22.965088575694363,3.5366744671163395,105,171,0
80,12464.0,6,34.0,213.9,130.09166666666667,780.5500000000001,0.0,78.22048555505732,0.0,9.8007815002242,11.978732944718466,36,239,4
81,12465.0,1,440.94,440.94,440.94,440.94,23.61772576767814,18.279130947521203,23.67669070621853,27.078514083548782,7.347938495033338,99,99,1
82,12468.0,2,220.58999999999995,503.45,362.02,724.04,12.2838517208994,26.84934534003646,28.00950223744545,28.24429589525441,4.613004806364289,117,246,1
83,12471.0,21,29.700000000000003,1919.44,535.4766666666667,11245.01,11.644720636086586,53.34054838546164,17.4868675083437,12.274866807588433,5.252996662519641,8,294,4
84,12472.0,5,545.3299999999999,1631.3000000000009,951.7460000000001,4758.7300000000005,16.55504725000157,24.352085535426465,37.42763300292304,18.034013276651542,3.6312209349973625,68,299,3
85,12473.0,2,514.06,585.23,549.645,1099.29,23.32414558487751,25.002501614678568,30.21859563900336,16.760818346387214,4.693938815053353,44,121,1
86,12474.0,13,7.800000000000001,776.3200000000002,326.9423076923077,4250.25,18.461031704017415,18.614199164755014,34.26221986941945,26.245044409152406,2.417504852655726,28,259,1
87,12476.0,7,12.45,1406.5699999999997,517.5785714285713,3623.0499999999993,5.531251293799425,48.90216806282001,20.56940975145251,14.199638426187885,10.797532465740193,14,291,4
88,12477.0,3,2216.5199999999995,4169.58,2914.0166666666664,8742.05,1.9809998798908726,51.98403120549527,9.731927865889581,15.98400832756619,20.31903272115808,30,231,6
89,12480.0,3,557.6800000000001,816.2500000000002,714.9833333333336,2144.9500000000007,11.648756381267624,32.99144502202847,28.757779901629394,19.329121890953164,7.272896804121305,73,266,1
90,12481.0,8,134.82,1001.21,509.975,4079.8,12.902103044266875,35.308103338398936,31.406441492230012,14.962743271729007,5.420608853375166,109,295,1
91,12483.0,6,8.5,507.56,262.59333333333336,1575.5600000000002,9.89235573383432,38.79890324709944,20.782451953591103,30.526289065475137,0.0,28,269,1
92,12484.0,4,140.0,1241.9899999999998,903.05,3612.2,12.762582359780744,37.84120480593545,25.002491556392226,13.361663252311612,11.03205802557998,30,266,1
93,12488.0,1,553.39,553.39,553.39,553.39,1.6697085238258733,44.87793418746273,14.365998662787547,18.70290391947813,20.383454706445725,5,5,4
94,12489.0,1,334.92999999999995,334.92999999999995,334.92999999999995,334.92999999999995,3.0095840921983705,49.38345325888992,8.867524557370198,25.975576986235932,12.763861105305589,266,266,4
95,12490.0,6,331.50000000000006,1035.8200000000002,592.0983333333334,3552.59,10.549486431026377,17.436574442871258,30.307465820711087,38.30050751705094,3.405965788340338,23,259,1
96,12492.0,1,126.39,126.39,126.39,126.39,12.295276525041537,64.91811061001663,0.0,22.786612864941844,0.0,35,35,4
97,12493.0,2,201.24,215.55,208.395,416.79,7.1690779529259325,20.08205571150939,45.20262002447276,24.499148252117372,3.047098058974543,95,127,0
98,12494.0,5,4.949999999999999,403.09000000000003,164.97199999999998,824.8599999999999,6.2459083965763895,27.65317750891061,16.84528283587518,43.1939965569915,6.061634701646341,91,295,7
99,12497.0,1,1043.1,1043.1,1043.1,1043.1,33.160770779407535,8.628127696289905,41.184929536957156,17.026171987345418,0.0,11,11,3
100,12500.0,6,185.64,378.0,295.64000000000004,1773.8400000000001,0.5209038019212555,12.193884454065754,76.71492355567582,3.2077301222207186,7.3625580661164465,36,263,0
101,12501.0,1,2089.6799999999994,2089.6799999999994,2089.6799999999994,2089.6799999999994,24.702346770797444,22.776214540025276,24.414264384977606,16.03355537689982,12.07361892729988,266,266,3
102,12502.0,5,522.6,1092.35,744.7740000000001,3723.8700000000003,3.6413730876749186,54.18287963865548,7.959461527926591,9.552427984865206,24.6638577608778,25,239,4
103,12506.0,1,73.50000000000003,73.50000000000003,73.50000000000003,73.50000000000003,3.4693877551020393,26.05442176870747,10.272108843537412,22.380952380952376,37.823129251700664,162,162,2
104,12507.0,3,46.75,811.9,421.18666666666667,1263.56,24.711133622463517,31.870271296970465,33.80290607489948,9.61568900566653,0.0,64,228,1
